"","ESGU","GSPC","IWDA","SUWS","Rate_10Y"
"2024-02-12",-0.00036231830505784,-0.000949404142652099,0.00819094387938613,0.00883351275215594,0
"2024-02-13",-0.0148774456698515,-0.013768609419845,-0.00974497195121238,-0.0177458677532765,0.0330218683049461
"2024-02-14",0.00979115710328138,0.00953416830421716,0.00143905617706253,0.00307717852997502,-0.00932407687512327
"2024-02-15",0.00626352048699275,0.00580437267404044,0.00476279312619798,0.0100443779206438,-0.00705055799666665
"2024-02-16",-0.00526234864128305,-0.0048150435759613,0.0045124083917969,0.00606516847452498,0.0140517534556504
"2024-02-19",0,0,-0.00239643024549707,-0.0046175240507127,0
"2024-02-20",-0.00620488443592926,-0.0060234264658181,-0.00970130408548808,-0.00159235340104846,-0.0070011954589837
"2024-02-21",0.000640490249764092,0.00126340149510362,-0.0010966003585029,-0.0010145754081976,0.0116415750154859
"2024-02-22",0.0211791458097492,0.020902888666404,0.0167782897712145,0.0112474824879967,0.00231213975837963
"2024-02-23",-0.000537418964456471,0.000347887026501681,0.00379742655586224,0.00286352305675042,-0.0162983817331195
"2024-02-26",-0.00296147051716833,-0.00379393924466775,-0.00368392355419278,-0.000142959096184558,0.00468384931242638
"2024-02-27",0.00134719751417123,0.00170489553872066,-0.00147732574167936,-0.00100151134688975,0.00698489452195084
"2024-02-28",-0.00143710807854713,-0.00165953132111163,0.000568507214639524,-0.000859156914147619,-0.00932407687512327
"2024-02-29",0.00439445739174982,0.00521547045579851,0.0022706293144017,-0.00114676715079209,-0.00469484430420763
"2024-03-01",0.00970660340717533,0.00797593643338779,0.00700650097414712,0.00572073007385177,-0.0142182490022789
"2024-03-04",-0.00141887158797616,-0.00119397457496184,-0.000112643009376967,0.00370094560470591,0.00713439411387395
"2024-03-05",-0.0107067941600594,-0.010245406275919,-0.0068371885181131,-0.00798825324127961,-0.0215577210749791
"2024-03-06",0.00492144778163173,0.00512793285300184,0.0032266724559511,0.00314588898749601,-0.00485437846479808
"2024-03-07",0.0105661555517269,0.0102514022849842,0.00445481487967392,0.00867140821352219,-0.00487805845343292
"2024-03-08",-0.00691293326362086,-0.00654992299205048,0.000731206670288032,0.000707644890566517,0
"2024-03-11",-0.00115694375690278,-0.00112286826802865,-0.0068263881494417,-0.00695488394410715,0.00244200365555169
"2024-03-12",0.0111565342281548,0.0111395125866682,0.00845551853760895,0.00610582799232295,0.0145281005629099
"2024-03-13",-0.0017627162307825,-0.00192638400212175,0,0.00339168519969979,0.00718565966087459
"2024-03-14",-0.00282646481550053,-0.00287522105149485,0.000617270095808031,-0.00754054548842431,0.0235859990058791
"2024-03-15",-0.00710180046867848,-0.00650402285973861,-0.00602051093866685,-0.00916125090192077,0.00465117117573066
"2024-03-18",0.00657085251466061,0.0062981842384815,0.0089892782635923,0.00901878481824481,0.00693644399665727
"2024-03-19",0.00608818995599059,0.00563325304434237,0.00134148753271823,0.000854827164024741,-0.00925932541279684
"2024-03-20",0.00901974102186465,0.00886476551636051,0.00228752107289587,0.00227552749572624,-0.0070011954589837
"2024-03-21",0.00422451899768994,0.00323130909452907,0.0143855024495165,0.0149466940897964,0
"2024-03-22",-0.00209252827311524,-0.00140317183432614,-0.000494498981504776,-0.0074454771289707,-0.0117786991926125
"2024-03-25",-0.00314716201940346,-0.00305964038203221,-0.00302740325134909,-0.000846285621727283,0.00708385488840491
"2024-03-26",-0.00166491466283158,-0.0028037219828061,0.00225766826853047,0.00211442790602367,-0.00235571369245902
"2024-03-27",0.00812326133751018,0.00859359558270612,-0.000440126719610134,0.00070392730191049,-0.00947874395454362
"2024-03-28",8.70046242624767e-05,0.00111586270076103,0.00636283029599127,0.00533358368985981,0
"2024-03-29",0,0,0,0,0
"2024-04-01",-0.00191551257486822,-0.00201561452695742,0,0,0.0304830167250758
"2024-04-02",-0.00647027337215267,-0.00726538820367217,-0.00834575917172309,-0.0175097758226017,0.00690451534654457
"2024-04-03",0.00105211119675541,0.00109052752333838,0.000881805870313279,0.00483154793525786,0
"2024-04-04",-0.0115455481820739,-0.0124110356192624,0.000881028973743092,0.00410293280470864,-0.0115341532452868
