"","ESGU","GSPC","IWDA","SUWS","Rate_10Y"
"2023-06-21",92.5572814941406,4365.68994140625,76.0100021362305,7.63349008560181,3.72
"2023-06-22",92.8668823242188,4381.89013671875,75.8099975585938,7.60698509216309,3.8
"2023-06-23",92.121940612793,4348.330078125,75.7699966430664,7.5431318283081,3.74
"2023-06-26",91.7736511230469,4328.81982421875,75.5950012207031,7.54192686080933,3.72
"2023-06-27",92.808837890625,4378.41015625,75.5199966430664,7.58048009872437,3.77
"2023-06-28",92.8475341796875,4376.85986328125,76.2399978637695,7.62505769729614,3.71
"2023-06-29",93.1958084106445,4396.43994140625,76.5299987792969,7.63830947875977,3.85
"2023-06-30",94.2890548706055,4450.3798828125,77.1949996948242,7.72264432907104,3.81
"2023-07-03",94.4631958007812,4455.58984375,77.4000015258789,7.76601648330688,3.86
"2023-07-04",94.4631958007812,4455.58984375,77.4850006103516,7.76119661331177,3.86
"2023-07-05",94.2793731689453,4446.81982421875,77.4150009155273,7.74433040618896,3.95
"2023-07-06",93.495735168457,4411.58984375,76.1500015258789,7.60096120834351,4.05
"2023-07-07",93.30224609375,4398.9501953125,76.1500015258789,7.66120004653931,4.06
"2023-07-10",93.6118316650391,4409.52978515625,75.8300018310547,7.66963481903076,4.01
"2023-07-11",94.2600479125977,4439.259765625,76.1449966430664,7.70216369628906,3.99
"2023-07-12",95.0146560668945,4472.16015625,76.504997253418,7.83950853347778,3.86
"2023-07-13",95.8079681396484,4510.0400390625,76.504997253418,7.86962699890137,3.76
"2023-07-14",95.6725387573242,4505.419921875,76.4899978637695,7.90336084365845,3.83
"2023-07-17",96.1078796386719,4522.7900390625,76.4150009155273,7.89733839035034,3.81
"2023-07-18",96.8818435668945,4554.97998046875,76.8249969482422,7.9395055770874,3.8
"2023-07-19",97.1720962524414,4565.72021484375,77.504997253418,7.98648977279663,3.75
"2023-07-20",96.3981323242188,4534.8701171875,77.5699996948242,7.90938425064087,3.85
"2023-07-21",96.4948654174805,4536.33984375,77.6750030517578,7.92263889312744,3.84
"2023-07-24",96.8818435668945,4554.64013671875,77.9599990844727,7.92263889312744,3.86
"2023-07-25",97.1624298095703,4567.4599609375,78.3600006103516,7.94914245605469,3.91
"2023-07-26",97.1720962524414,4566.75,78.0849990844727,7.92022800445557,3.86
"2023-07-27",96.4271545410156,4537.41015625,79.2050018310547,7.96119260787964,4.01
"2023-07-28",97.3946075439453,4582.22998046875,78.9550018310547,7.95034742355347,3.96
"2023-07-31",97.5784225463867,4588.9599609375,78.9899978637695,7.95637083053589,3.97
"2023-08-01",97.3172149658203,4576.72998046875,78.9499969482422,7.88047075271606,4.05
"2023-08-02",95.8950500488281,4513.39013671875,78.0999984741211,7.77685976028442,4.08
"2023-08-03",95.5951309204102,4501.89013671875,77.6849975585938,7.73951053619385,4.2
"2023-08-04",95.2371597290039,4478.02978515625,77.5950012207031,7.79493093490601,4.05
"2023-08-07",96.0208206176758,4518.43994140625,77.379997253418,7.75637817382812,4.09
"2023-08-08",95.5370788574219,4499.3798828125,77.2200012207031,7.71421051025391,4.02
"2023-08-09",94.8985443115234,4467.7099609375,77.1549987792969,7.72625780105591,4
"2023-08-10",94.9759521484375,4468.830078125,77.5350036621094,7.79372549057007,4.09
"2023-08-11",94.8888931274414,4464.0498046875,77.0250015258789,7.70457315444946,4.16
"2023-08-14",95.4403381347656,4489.72021484375,77.5100021362305,7.69854879379272,4.19
"2023-08-15",94.3374252319336,4437.85986328125,76.9800033569336,7.64553785324097,4.21
"2023-08-16",93.5828018188477,4404.330078125,76.8450012207031,7.62505769729614,4.28
"2023-08-17",92.8668823242188,4370.35986328125,76.3399963378906,7.54674625396729,4.3
"2023-08-18",92.9346008300781,4369.7099609375,75.7200012207031,7.4780740737915,4.26
"2023-08-21",93.5150833129883,4399.77001953125,75.7750015258789,7.47686910629272,4.34
"2023-08-22",93.2151794433594,4387.5498046875,76.5149993896484,7.53469848632812,4.34
"2023-08-23",94.2987365722656,4436.009765625,77,7.58288955688477,4.19
"2023-08-24",92.9733200073242,4376.31005859375,76.6999969482422,7.54433584213257,4.23
"2023-08-25",93.6505355834961,4405.7099609375,76.7149963378906,7.51783132553101,4.25
"2023-08-28",94.2406768798828,4433.31005859375,77.3199996948242,7.51783132553101,4.2
"2023-08-29",95.6918869018555,4497.6298828125,77.9649963378906,7.68770599365234,4.12
"2023-08-30",96.0691909790039,4514.8701171875,77.9199981689453,7.74071645736694,4.12
"2023-08-31",95.9821319580078,4507.66015625,78.5350036621094,7.74673938751221,4.09
"2023-09-01",96.2336654663086,4515.77001953125,78.8850021362305,7.7322826385498,4.18
"2023-09-04",96.2336654663086,4515.77001953125,78.9250030517578,7.72746324539185,4.18
"2023-09-05",95.7886276245117,4496.830078125,79.2099990844727,7.69975233078003,4.27
"2023-09-06",95.1017227172852,4465.47998046875,78.5699996948242,7.64192390441895,4.3
"2023-09-07",94.8114700317383,4451.14013671875,78.4850006103516,7.62023830413818,4.27
"2023-09-08",94.9759521484375,4457.490234375,78.6350021362305,7.64553785324097,4.26
"2023-09-11",95.6048126220703,4487.4599609375,78.6350021362305,7.69252443313599,4.29
"2023-09-12",94.9856262207031,4461.89990234375,78.6699981689453,7.67927169799805,4.27
"2023-09-13",95.0146560668945,4467.43994140625,78.6399993896484,7.67686223983765,4.25
"2023-09-14",95.8563461303711,4505.10009765625,79.6549987792969,7.71849489212036,4.29
"2023-09-15",94.6179809570312,4450.31982421875,79.2900009155273,7.68706560134888,4.33
"2023-09-18",94.6953811645508,4453.52978515625,78.9100036621094,7.64233732223511,4.32
"2023-09-19",94.4438552856445,4443.9501953125,78.5500030517578,7.58673048019409,4.37
"2023-09-20",93.5924835205078,4402.2001953125,78.7750015258789,7.65684413909912,4.35
"2023-09-21",91.9864959716797,4330,77.5199966430664,7.49123239517212,4.49
"2023-09-22",91.783317565918,4320.06005859375,77.4899978637695,7.47551584243774,4.44
"2023-09-25",92.1993408203125,4337.43994140625,77.4499969482422,7.4126558303833,4.55
"2023-09-26",90.8187942504883,4273.52978515625,76.8300018310547,7.3558406829834,4.56
"2023-09-27",90.8964996337891,4274.509765625,77.0400009155273,7.32803726196289,4.61
"2023-09-28",91.4405670166016,4299.7001953125,77.1600036621094,7.35946702957153,4.59
"2023-09-29",91.2365417480469,4288.0498046875,77.2900009155273,7.39089727401733,4.59
"2023-10-02",91.1393890380859,4288.39013671875,77.2050018310547,7.31957483291626,4.69
"2023-10-03",89.8763885498047,4229.4501953125,76.25,7.1853928565979,4.81
"2023-10-04",90.5467376708984,4263.75,76,7.21803188323975,4.73
"2023-10-05",90.3913040161133,4258.18994140625,75.9649963378906,7.22649383544922,4.72
"2023-10-06",91.5765762329102,4308.5,76.4400024414062,7.29177188873291,4.78
"2023-10-09",92.149772644043,4335.66015625,76.9550018310547,7.30144309997559,4.78
"2023-10-10",92.69384765625,4358.240234375,78.0350036621094,7.46584606170654,4.66
"2023-10-11",93.1116104125977,4376.9501953125,77.7050018310547,7.45375680923462,4.58
"2023-10-12",92.4412307739258,4349.60986328125,78.3199996948242,7.4477128982544,4.7
"2023-10-13",91.9749145507812,4327.77978515625,77.8349990844727,7.35342359542847,4.63
"2023-10-16",92.9950103759766,4373.6298828125,78.1999969482422,7.41507387161255,4.71
